Company,TypeName,Ram,OpSys,Weight,Price_euros,Screen,IPS Screen,Screen PPI,Cpu_brand,HDD,SSD,Gpu brand,os
Lenovo,Gaming,16,Windows 10,4.6,2749.99,NormalScreen,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,Windows 10,1.25,1029,TouchScreen,No,352.4651472,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,Windows 10,1.05,2226,NormalScreen,No,165.6321181,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,Windows 10,3.52,1312.49,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,Windows 10,1.35,196,NormalScreen,No,165.6321181,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,Windows 10,1.16,1690,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 7,1.43,1513,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Linux,2.09,523.63,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,Windows 10,2,435,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,Windows 10,1.8,1669,TouchScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,0.69,479,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,Windows 7,1.26,1895,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,No OS,2.4,989,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,Windows 10,3.35,1129,NormalScreen,Yes,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,Windows 10,2.04,629,NormalScreen,No,100.4546699,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,Windows 7,1.8,2050.38,TouchScreen,Yes,157.3505121,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,Windows 10,1.5,278,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,Windows 10,1.84,752,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,Windows 10,2.23,616,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,Windows 10,2.5,1099,NormalScreen,No,141.2119981,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,Windows 7,3,3949.4,NormalScreen,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.5,784,NormalScreen,No,100.4546699,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,Windows 10,3.78,2399,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,Windows 7,1.88,2171.72,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,Windows 10,2.8,2440,TouchScreen,Yes,209.8006829,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,Windows 10,2.4,1142.8,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,Windows 10,1.48,1629,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,Windows 7,2.59,2229,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,Windows 10,1.48,1799,TouchScreen,No,220.8428241,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,Windows 7,2,1899,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,Windows 7,1.26,2296.95,NormalScreen,No,176.2325736,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,Windows 10,2.18,1009.9,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,Windows 7,1.88,1579,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,Windows 10,1.27,2339,TouchScreen,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,No OS,1.9,339,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,Windows 10,1.86,297,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,No OS,2.32,599,NormalScreen,No,141.2119981,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,Windows 10,2.62,1199,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.04,2250.68,TouchScreen,Yes,282.4239962,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,Windows 10,1.91,478.89,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,Windows 10,2.7,1492.8,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,Windows 7,1.4,2299,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,Windows 10,2.5,788.49,NormalScreen,No,141.2119981,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,Windows 10,1.48,2041,TouchScreen,No,220.8428241,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,Windows 7,1.7,1499,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,Windows 10,1.7,1769,NormalScreen,No,157.3505121,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,Windows 10,2.62,899,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,Windows 10,2.2,459,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,No OS,2.1,476.99,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,Windows 10,2.62,1498,NormalScreen,No,282.4239962,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,Windows 10,1.95,1390,NormalScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,Windows 10,2.2,468,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,Windows 10,1.44,249,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,Windows 10,2.2,839,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,Windows 10,1.96,679,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,Windows 10,2.1,1159,NormalScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,Windows 10,2.2,369,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,No OS,2.1,398,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,No OS,2.2,709,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,Windows 10,2,769,NormalScreen,No,157.3505121,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,Windows 7,2.32,825,NormalScreen,No,141.2119981,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,Windows 10,3.31,1305,NormalScreen,Yes,141.2119981,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,Windows 10,1.91,2153.37,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,Windows 10,2.07,650,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,Windows 10,1.36,1637,TouchScreen,Yes,209.8006829,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,Windows 10,1.54,831,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,Linux,1.98,895.01,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,Windows 10,2.1,333,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,Windows 10,2.18,799,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,Windows 10,2.591,909,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,Windows 10,2.09,1179,TouchScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,Windows 10,2.23,691,NormalScreen,No,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,Linux,1.23,1099,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,Windows 10,4.2,2599,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,Windows 10,2.4,819,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,Windows 10,1.86,485,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,Mac OS X,0.92,1163,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,Windows 10,1.6,1199,TouchScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,Windows 10,2.21,1327,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,No OS,1.9,368,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,Windows 10,4.3,2150,NormalScreen,Yes,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,Linux,2.1,272,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,Windows 10,2.43,2048.9,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,Windows 10,2.3,499,NormalScreen,No,100.4546699,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,No OS,2.2,629,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,Windows 10,2,1285,TouchScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,Windows 10,1.2,2680,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,Windows 10,2.2,1169,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.36,889,NormalScreen,No,141.2119981,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,Windows 10,1.91,579,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,Windows 10,2.2,299,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,Windows 10,3.3,629,NormalScreen,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,Windows 10,2.2,2449,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,Mac OS X,0.92,1279,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,Windows 10,2.2,1749,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,Windows 10,2.43,1948.99,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,Windows 10,2.191,999,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,Windows 10,2.9,1949,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,Chrome OS,1.3,174,NormalScreen,No,135.0942112,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,Windows 10,3.3,598,NormalScreen,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,No OS,2.8,539,NormalScreen,No,106.1130621,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,Windows 10,2.6,1272,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,Windows 10,1.2,1149,TouchScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,Windows 10,2.3,1529,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,Windows 10,2.2,1476.11,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,Windows 10,2.1,529,NormalScreen,No,141.2119981,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,Windows 7,1.26,1713.37,TouchScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,Windows 10,2.08,509,TouchScreen,No,146.860478,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,Windows 10,2.65,309,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,Windows 10,1.29,1477,TouchScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,Linux,2.18,521.86,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,Windows 10,2.6,1029,TouchScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,Windows 10,2.2,1149,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,Windows 10,1.3,1650,TouchScreen,Yes,176.2325736,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,Windows 10,1.95,3499,NormalScreen,No,157.3505121,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.3,469.01,TouchScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,Windows 10,2.7,1598,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,Mac OS X,1.08,959,NormalScreen,No,135.0942112,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,Windows 10,2.1,478,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,Windows 7,1.54,2198.19,NormalScreen,No,209.8006829,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,Windows 7,2.24,737,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,Windows 10,2.3,1169,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,Windows 10,1.4,1499,NormalScreen,Yes,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,Windows 10,2.2,597.57,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,Windows 10,1.45,1280,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,Linux,2.4,361.8,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,Windows 10,2.77,1799,TouchScreen,No,127.3356746,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,Windows 7,1.54,1099.99,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,Windows 10,2.5,1600,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,Windows 10,1.6,875,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,Windows 10,2.34,2325,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,No OS,2.3,573,NormalScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,Windows 10,1.24,1813,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Linux,2.2,324,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,Windows 10,1.86,399,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,Windows 10,2.4,569,NormalScreen,No,141.2119981,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,Windows 10,1.9,1072,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Windows 10,2.2,443.99,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,Windows 10,2,339,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,Windows 10,4,1900,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,Windows 10,2.29,490,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,Windows 7,2.32,895,NormalScreen,No,141.2119981,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,Windows 10,2.4,1229,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,833.01,TouchScreen,No,157.3505121,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,Windows 10,1.2,729,NormalScreen,Yes,165.6321181,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,Windows 10,2.3,459,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,Linux,2.4,289,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,Windows 10,2.2,379,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,Windows 10,2.6,899,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,Windows 10,2.04,549.99,NormalScreen,No,141.2119981,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,Linux,2.3,805.99,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,Windows 10,1.17,209,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,Windows 10,2.2,720.32,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,638,TouchScreen,Yes,157.3505121,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1499,TouchScreen,Yes,276.0535301,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,Windows 10,1.5,229,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,Windows 10,2.19,764,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,Windows 10,2.2,369,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,Windows 10,1.2,729,NormalScreen,Yes,165.6321181,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,Windows 10,2.3,459,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,Linux,2.4,289,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,Windows 10,2.2,379,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,Windows 10,2.6,899,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,Windows 10,2.04,549.99,NormalScreen,No,141.2119981,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,Linux,2.3,805.99,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,Windows 10,1.17,209,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,Windows 10,2.2,720.32,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,638,TouchScreen,Yes,157.3505121,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1499,TouchScreen,Yes,276.0535301,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,Windows 10,1.5,229,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,Windows 10,2.19,764,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,Windows 10,2.2,369,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,Windows 10,1.2,729,NormalScreen,Yes,165.6321181,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,Windows 10,2.3,459,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,Linux,2.4,289,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,Windows 10,2.2,379,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,Windows 10,2.6,899,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,Windows 10,2.04,549.99,NormalScreen,No,141.2119981,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,Linux,2.3,805.99,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,Windows 10,1.17,209,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,Windows 10,2.2,720.32,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,638,TouchScreen,Yes,157.3505121,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1499,TouchScreen,Yes,276.0535301,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,Windows 10,1.5,229,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,Windows 10,2.19,764,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,Windows 10,2.2,369,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
